2022/3/29 11:28,(新規)→木2,(新規)→後期後,(新規)→2,(新規)→外国語特別講義(2b),(新規)→sbb004236,(新規)→,(新規)→対象[\2-21],(新規)→共通外国語,(新規)→,(新規)→末田 美香子
2022/3/29 11:28,(新規)→木3,(新規)→前期前,(新規)→2,(新規)→外国語特別講義(2a),(新規)→saa004346,(新規)→12C,(新規)→対象[\2-21],(新規)→共通外国語,(新規)→,(新規)→末田 美香子
2022/3/29 11:28,(新規)→木3,(新規)→前期後,(新規)→2,(新規)→外国語特別講義(2b),(新規)→sab004347,(新規)→11F,(新規)→対象[\2-21],(新規)→共通外国語,(新規)→,(新規)→末田 美香子
2022/3/29 18:26,,前集中,3,再・ネットワークセキュリティと管理→再・ネットワークセキュリティと管理/ネットワークセキュリティと管理,saz297606,-,対象[18-**]→対象[18-**]/対象[**-20],"通信→通信,知能",,林 正博
2022/3/31 10:26,木5,前期,3,情報教育法(1),saz004504,12M→12L,,共通教職,,安井 浩之
2022/3/31 10:26,金4,前期前,1,情報リテラシー演習(a),saa155401,12L→12M,対象[\1-\1],応化,,山口 勝己
2022/3/31 10:26,金4,前期後,1,情報リテラシー演習(b),sab155402,12L→12N,対象[\1-\1],応化,,山口 勝己
2022/3/31 10:26,金4,前期前,1,情報リテラシー演習(a),saa165401,12M→12L,対象[\1-\1],原子,,千葉 邦子
2022/3/31 10:26,金3,前期前,1,情報リテラシー演習(a),saa315301,12L→12M,対象[\1-\1],建築AB,,山口 勝己
2022/3/31 10:26,金3,前期後,1,情報リテラシー演習(b),sab315302,12L→12N,対象[\1-\1],建築AB,,山口 勝己
2022/3/31 10:26,金3,前期前,1,情報リテラシー演習(a),saa315303,12M→12L,対象[\1-\1],建築CD,,千葉 邦子
2022/3/31 10:26,木5→金5,前期前,2,再・プログラミング基礎(a),saa004519,12L→12M,"対象[理工学部(自然を除く):\2-21,建築都市デザイン学部:\2-20]",共通基礎,,山口 勝己
2022/3/31 10:26,木5→金5,前期後,2,再・プログラミング基礎(b),sab004520,12L→12N,"対象[理工学部(自然を除く):\2-21,建築都市デザイン学部:\2-20]",共通基礎,,山口 勝己
2022/3/31 10:26,木5→金5,前期,2,再・プログラミング基礎,saz004521,"12L→12M(1Q),12N(2Q)","対象[理工学部(自然を除く);20-20,工学部:19-**]",共通基礎,,山口 勝己
2022/4/1 12:58,月1→(削除),前期→(削除),2→(削除),応用体育(2)→(削除),saz001126→(削除),-→(削除),→(削除),共通体育→(削除),→(削除),"栗原 祐二,山口 良博→(削除)"
2022/4/1 12:58,月1→(削除),前期→(削除),2→(削除),応用体育(1)→(削除),saz001125→(削除),-→(削除),→(削除),共通体育→(削除),→(削除),"栗原 祐二,山口 良博→(削除)"
2022/4/1 12:58,"月5,木5",前期,2,再・機械工学実験(1),saz111502,"機械系実験室(63B),機械系実験室(63B)→機械系実験室(63B),31B,機械系実験室(63B),31B",対象[20-**],機械,,"冨士原 民雄,杉町 敏之,及川 昌訓"
2022/4/1 12:58,"月3,月4→火3,火4",後期前,1,マルチメディア情報処理特論,smba100031,,対象[10情報],院総,,杉本 達應
2022/4/5 10:39,"火1,金1",前期前,2,分子構造論/再・化学(3),saa172110,"61C,61C","対象[20-**]/17-**:分子構造論/対象[理工学部(自然以外),工学部]→対象[20-**]/17-**:分子構造論/対象[理工学部(自然以外):20-20,工学部:19-**]/17-**:分子構造論","自然,医用,応化,共通基礎",,吉田 真史
2022/4/5 10:39,"月1,木1",後期後,2,生命の化学→生命の化学/再・化学(4),sbb171106,,"対象[理工学部(自然以外),工学部]→対象[理工学部(自然以外),工学部]/17-**:生命の化学","自然,共通基礎",,吉田 真史
2022/4/5 10:39,金3→金2,前期前,2,Language Sciences(1a),saa005352,1BF→1BB,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金3→金2,前期後,2,Language Sciences(1b),sab005354,1BF→1BB,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金3→金2,前期,2,再・Language Sciences(1),saz005350,1BF→1BB,対象[19-**],共通外国語,,三幣 友行
2022/4/5 10:39,金2→金3,後期前,2,Grammar(2a),sba005346,,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金2→金3,後期後,2,Grammar(2b),sbb005348,,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金2→金3,後期,2,再・Grammar(2),sbz005344,,対象[19-**],共通外国語,,三幣 友行
2022/4/5 10:39,金2→金3,前期前,2,Grammar(2a),saa005347,1BB→1BF,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金2→金3,前期後,2,Grammar(2b),sab005349,1BB→1BF,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金2→金3,前期,2,再・Grammar(2),saz005345,1BB→1BF,対象[19-**],共通外国語,,三幣 友行
2022/4/5 10:39,金3→金2,後期前,2,Language Sciences(1a),sba005353,,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金3→金2,後期後,2,Language Sciences(1b),sbb005355,,対象[\2-20],共通外国語,,三幣 友行
2022/4/5 10:39,金3→金2,後期,2,再・Language Sciences(1),sbz005351,,対象[19-**],共通外国語,,三幣 友行
2022/4/5 10:39,金4,前期前,1,情報リテラシー演習(a),saa155401,12M,対象[\1-\1],"応化→応化,原子",,山口 勝己
2022/4/5 10:39,金4,前期後,1,情報リテラシー演習(b),sab155402,12N,対象[\1-\1],"応化→応化,原子",,山口 勝己
2022/4/5 10:39,金4,前期前,1,情報リテラシー演習(a),saa165401,12L,対象[\1-\1],"原子→原子,応化",,千葉 邦子
2022/4/5 10:39,金4,前期後,1,情報リテラシー演習(b),sab165402,12M,対象[\1-\1],"原子→原子,応化",,千葉 邦子
2022/4/5 10:39,"月2,木2",前期後,1,データサイエンスリテラシー(1),sab111209,"21C,21C",対象[**-20]→対象[**-20]/対象[**-21],"機械→機械,情科,知能",,河合 孝純
2022/4/5 10:39,"月2,木2→(削除)",前期後→(削除),1→(削除),データサイエンスリテラシー(1)→(削除),sab211210→(削除),"22A,22A→(削除)",対象[**-21]→(削除),"情科,知能→(削除)",→(削除),高橋 弘毅→(削除)
